index,message,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
733,Yesterday I replaced my Safari Jun 2021 battery with Amaron Flo 80 Ah. Paid 9200 in exchange with old battery.,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
734,"Hi,

My TATA Harrier's infotainment system is unable to read the folder structure of my USB. The error message is ""no menu item found."" I have a 64GB USB that I use to play MP3 songs.

Can someone help me with this issue? 

Thanks in advance.",0.06666666666666667,0.0,0.06666666666666667,0.2,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333
735,What is the battery specification for 2022 harrier 74 AH or 80 AH ?,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
736,Whether it can be updated to Safari Jul 2021?  What’s your car MFG year?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,Harrier 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,I’m facing the same issue with my Harrier 22. Couldn’t find any solutions.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,"I am facing an issue with the AC of my harrier, it works fine at times but during long drives in between the chillness of AC gets too low and the cabin starts heating. Has anybody faced such a thing. After car is stopped for sometime and started then again it comes back with a good chill and sometimes it might go down too",0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
740,Does anyone have any idea about how to get driveNext widget in facelift tata safari adventure plus. Its not there in my car,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
741,"[Karthikeyan](tg://user?id=1854832976) , welcome back,
I've simple queries, recently identified by others in my car harrier rdk xza+

1. Front speakers have less sound than rear -> right now just balaced from setting. Is there any other easy fix or I need to visit sc ?

2. How many horn speakers are there? I guess only one side of horn is working so.",0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0
742,"My tata harrier clutch got struck suddenly,  any one had  faced same issue?",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
743,"What should be the right selling price for Aug 2022 XTA+ Automatic Safari 32K Driven Daytone Grey color, 11 month insurance available, single owner registered in Greater Noida?  My Purchase price was 24",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
744,"Am having 2021 Safari adventure persona. It used to be as I said. Almost all my cars. 
After you open the door. Auto lock won’t work.",0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
745,"Does harrier gets automatically locked if I take the keys away?

Today I thought I had locked my car, but it wasn’t and it was open even after 3-4hrs
luckily it’s a private parking and hence nothing happened 

I was always under impression that it gets automatically locked when you take keys away",0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
746,"I have observed many times that my wired Android Auto disconnect on harsh bumps or multiple (unscientifically designed) speed breakers and it take lot of time and efforts reconnect. Will wireless AA adapter help here? I suspect there is something loose at the silver box end, since it disconnects even though the phone is carried in hand and there is absolutely no jerk to the phone or connected usb cable. AA works seamlessly otherwise.
I would appreciate your experiences and suggestions to deal with this issue. My car is 2021 Harrier XZA.",0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705
747,happens in my harrier too,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Is it in a new safari? Does it rattle in minor potholes as well. I had the same problem in the new safari.,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
749,In my new safari i had some noise it was 3rd row seat some plastic,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
750,Has anyone with new Harrier or safari non IRA model has Drivenext or not?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
751,Has anyone tried to get JBL subwoofer and amp in harrier or safari from SC for non top model??,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0
752,"Hie Guys,

I've one question.

In Harrier non facelift xza + rdk, is it normal to smell outside environment slightly or its fault ?",0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
753,"Anyone having issues with the electronic adjustable seats?  
In harrier??

Kindly tell me how to address this issue",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,"I have the same idler pulley issue for my Harrier 2022 model which is under warranty, SC is saying its not covered under warranty.

Any thoughts on this?",0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,0.0,0.0
755,Do anyone have 2019 harrier infotainment system latest software file,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
756,"Hi
What is the current software version for 2023
Harrier (pre-facelift) XZA BS6 Phase 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Thanks but i dont see in my safari 2023 PH2. I will check if i get DEF issue again,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,is it available on  all versions or only available on latest safari/Harrier model?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
759,What is the full tank DEF capacity in Harrier? And how many kms can it run?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
760,In my safari it delivers power for 5-10 min post swiching off the engine.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,"I have rear camera issue in harrier, how to change it any idea ?",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
762,Guys please suggest a good car camera for safari,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
763,is this breakpad suitable for harrier?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
764,It's a common issue in the harrier.... Remove battery terminal for a min and check. For on middle of highway instrument cluster n infotainment screen goes off,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0
765,I have xta safari. Manual hand brake and have run 18 k kilometres on stock brake pads.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
766,"I want to upgrade harrier xt plus rear brake .
From drum to disk",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
767,i only got 12k kms in stock breakpad in harrier automatic and i don’t do harsh driving or hard breaking so this time i am planning to go for TVS girling,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
768,Hi all can someone please suggest best aftermarket front breakpad for harrier,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
769,"Hi All, Need suggestions on below

1. My 8months old harrier has a windscreen crack. Harrier is with ADAS (ADV+A). Iam planning to replace the screen.

Can i get it replaced outside the TATA MOTORS service center? Will it void any warranty?

If anyone has got it replaced whats the cost of the screen with sensors? 

Thanks in advance",0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.07692307692307693
770,How to turn on rear ac in tata safari?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
771,What is the latest SW version for pre facelift ph2 harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Need suggestion: if harrier battery should be replaced from service center which they must be charging around 13.5k or outside in market which must be around 8k rs? Any advantage of getting it replaced from service center?,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0
773,**Any Ideas when will harrier petrol ⛽ coming?**,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Driving Harrier is different  from Safari... for sure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,Why not safari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Harrier only😎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,"Hi , planning a group driving trip for tata harrier owners in noida , would you would like to join ?

Dates 14- 21st october 
All terrain drive across Rajasthan",0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0
779,"I too want 360 camer in my Harrier 2022 model. But, from Tata itself .",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
780,"What is the expected cost in 4th service (paid) of harrier .... i got a quote of approx inr 23k (engine oil 6k + labor 5k + filter change 5k + wheel alignment 1500 + other items)  ..... Also, which engine oil to go for: normal oil at 6k or synthetic at 8k?",0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091
781,Anyone is driving 245/60R18 vredestein pinza ht in safari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,"Prerna motors near chikkajalla is also bad. Recently i took my safari for 2nd service. Extremely slow, no value of time, we need to guide them for every step, they are not interested to do even their basic job m. Google reviews are highly manipulated now a days",0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0
783,Mine is safari pre-facelift 2023 model. Facing same issue. They replaced my brake booster under warranty but still the bakes are insufficient and feels like sliding. Not sure what can be done.. i always have to press the brake twice to get enough braking force/bite,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0
784,Hi has anyone encountered brake booster part failure for tata harrier 23 model?,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0
785,Same for harrier?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,Can someone share the size of the wipers please for safari,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
787,"I did in April, from delhi to bengaluru via jaipur, Ahmedabad mumbai pune. Its pleasure to drive safari on highway, i got about 18kmpl milage with zxa automatic",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
788,"Have anyone recently did a visit from Delhi to Mumbai in Safari
How was exp.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
789,"Hi, did anyone replace their wipers?
Safari prefacelift model.

Mine is making a lot of noise when wipers are on (rubber noise). Is there any after market product like bosch for safari available or should go woth OEM (which is quite expensive comparatively).

Pls suggest",0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0
790,Safari pure plus automatic 2175000 onroad…kya deal sahi hai?,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
791,Can we install 360 degree camera in safari facelift stock player in tata service center?,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0
792,Which is the latest infotainment update available for harrier facelift?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,"My Harrier 2023 model, today Driver display stopped, Indicator, Headlights also not working. It may be any Fuse related issue or Software issue?",0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
794,I hoping that the part is same for Harrier and Safari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,"Hi All,

Since yesterday I am experiencing the accelerator miss on my Harrier Fearless Automatic. Once yesterday and once today while driving, the accelerator went blank and no pick up & then again in few seconds it started working.

Anyone faced this issue? What could be the reason for this?",0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
796,In Bangalore I enquired upgrading not so successful in harrier n safari,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
797,Has anyone experienced sinking of the floor beneath the foot when you step inside Harrier - rear seat position ??,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
798,"hi everyone 
I have joined the group for insight and suggestions regarding  my harrier and to understand the upgradation of our veh .. but all owener seems to be in passive mode only.. till now 3 queries no response from any one whats the  use of such group … if no one responds and no long drive plan area wise are planned …
 its jut my thought …. we all should sahre our service details that all  will be aware and experiences at dervice stations .. 
it just my thoughts nothing to offend any one",0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0
799,Doesn't look like a Harrier owner. Admin take care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,I did replace in my harrier AT at 26k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,Average life span of brakepads in Harrier AT??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,"Hi everyone.

Suggest me best place in Hyderabad for Upgrade Lights

-> 2021 harrier",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Has anyone tried the 2022-23 Safari modifications with the facelift?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,This is Curvv. Not sure when safari or harrier will receive it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,What's the DEF tank capacity in Harrier?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,My harrier I changed 7ltrs after 12k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,"What is the average consumption of DEF in safari phase 2? I have driven 7000 km out of which 6000  on highway. At the time of purchase def was half level and then i refiled 5ltr on first service now again def level is down to 10% 

Is it normal consumption?",0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
808,Has anyone tried audio upgrade in Safari 2023 phase2 top model ?,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0
809,"I have a prefacelif safari, car accessories people suggesting this led for high beam, any suggestions on this will this be creating extra burden on wiring?",0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
810,Is Harrier have any buzzer sound while locking and unlocking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,"Hi, Considering to install 360 camera in my Harrier 2022 model XTA +

Kindly share your experience and suggest suitable model, thanks",0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111
812,"Hi Guys, I am completing 2 Years with Harrier in the next couple of days. I have to renew my insurance, extend the warranty and do my 4th service. Please suggest if I should opt for own damage or zero depreciation? Extended warranty for Years is 36k and what would be the 4th service cost?",0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
813,Can anyone confirm if this is for low beam in the harrier?,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
814,"I find headlight throw of my safari 2023 phase 1 is not sufficient specially for night drive on highway even with high beam. 

Any recommendations for upgrades?",0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
815,what is the normal warranty period of harrier without extended warranty?,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
816,"Hi All,
Any news on Lane Keep Assist for 2024 Facelift Harrier. It is now available for CURVV and i think its bad on TATA MOTORS for not releasing for HARRIER AND SAFARI YET 😢😢😢",0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
817,"Hi All, My Harrier 4 service is quoted with estimation of 22k from SC that to without DEF refilling. No parts replacement, just a major service at the end of 2nd year. Do you think it’s high?",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
818,"Can any suggest which is good to take-
HARRIER OR XUV 700.

and which variant good to book .",0.0,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182
819,"This question or doubt is regarding ambient lighting.
When we turn on the car, a dark blue light comes on, and when we change the mode to Economy mode, a dark green light comes on. I am unable to find a permanent setting for these lights.
From where can I find these 2 lights in the ambient settings?
Model - Safari Adv plus",0.125,0.0,0.0,0.1875,0.0,0.1875,0.125,0.3125,0.0,0.0625
820,Anyone using tpms for harrier 2023 model ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821,"Hi All, need one information, I have harrier major service due on 13th August, But I am not available this week, Can i get this done next week? car hasn't completed major service kms yet.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822,Hii guys i am a 2022 december harrier automatic user clocked around 11k km now sc are asking me to change breakpads its seems too early to change breakpads at this km. Does anyone face the same issue?,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
823,I have a harrier automatic currently I’m getting a fixed mileage of 8kmpl in banglore traffic and in highway around 12.3kmpl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824,This is Harrier not Safari by the way.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,"Harrier automatic on highway 17 kmpl in city b2b traffic 8 , normal 10",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826,How much Kmpl average are you getting on a safari ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,Safari and Harrier owners bhailog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,SC guys told me that all harrier/safari in that batch will undergo this replacement.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,I am having 2023 Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,"Hey Guys, seems my 2023 safari , clutch plates,  flywheel is burnt as per the SC, it's been less than an year and drove 12k Km, can this be covered under insurance? Any escalations help here to either get it covered under insurance or negotiate the price,  SC quotes 75k for replacement of parts",0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0
831,"Search for Able Magnetic Car Sun shades in Amazon, fits well in harrier",0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
832,I got for Safari. Perfect fit,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
833,How do I use TATA IRA app? Does it support my Safari accomplished dark edition,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25
834,I got around 17k for a harrier but had only my break pads replaced and basic oil checks and ecu checks,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
835,"Good Morning All, 
What all things to be taken care during 3rd year servicing of Safari? 
What should be the cost?",0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2
836,Is this for safari 2.0 facelift 2023? If yes then pls share details if you have.,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
837,Where I can check tata safari tailight cost??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,"I had same issue with my harrier xz+ preface lift , it was rectified by SC with some upgrade",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,"Does anyone face a harrier boot opening issue.
The harrier boot is not opening i guess the sensor is broken",0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0
840,Is this suitable for 2019 harrier,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841,"After first service the avg of my Harrier has dropped drastically.
Previously it was giving 14 kmpl , now it is around 10…
Any major reason for this ?",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
842,"These are H7 and for pre facelift Harrier and Safari, can be used in lowbeam projectors or highbeam reflectors. As both use H7 bulbs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,"These are Philips bulbs, Tata gave these as stock in last batch of pre facelift Bs6 phase 2 Harriers and Safaris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,What is the waiting period for safari?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,I don't think so.. I have safari acc +,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,Does the tata safari accomplished dark edition has the sunglass space ?,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25
847,Guys any one having hard clutch issue in harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,"Guys,
Any way to download tata safari software update and update via USB stick",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,harrier 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,Should I take extended warranty for my newly purchased TATA Harrier in May 2024,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
851,Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,Harrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Have any one updated harrier 2019 android version,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,"As per Harrier experience 
At D no camera should be engaged by default 
If we specifically press 360 camera button then, at speed less than 15 the 360 view should be available 
Speed above 15 it gets auto disengaged, still we again press 360 view button then front/back only camera view is shown . This is a safety net.",0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.125
855,"Earlier, my Safari's front camera used to open when I engaged D. (Earlier, during reverse, the back camera would open, but after I engaged D, the front camera would also open.)",0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
856,"Any best dealers in Tamilnadu,who can give the best quotation for safari ADV+ AT.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,This is safari zxa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,"As mentioned earlier, this issue is coming in multiple vehicles (Safaris & Harriers). This will be noticed by TATA if everyone who faced this issue starts reporting it.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,See video on YouTube. it seems to be frequently occurring issue in Safari & Harrier. TATA should improve the design and quality of this pipe,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25
860,"Keeping fuel atleast above 30-40% mark will just boost fuel pump life.

This applies to Harrier or Safari only.
Not saying for any other car.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,"If fuel goes down in fuel tank, this fuel pump starts overheating and there's the problem of its failure in Harriers and Safaris.",0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0
862,Your Harrier or Safari has a fuel pump which needs to remain submerged at all time. This helps it run at normal temperatures.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Any safari pure plus AT owners here,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,"Just a small tip for every Harrier and Safari owners here..never run your car with 20 or even 30% fuel in fuel tank. If you do this frequently, your fuel pump will go bad pretty soon.
Try to refuel whenever the fuel tank hit 50% mark",0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333
865,How do I play youtube in my tata safari accomplished dark edition? Can anyone guide me?,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666
866,Is it better to use green diesel of IOC in harrier 2024?,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
867,"BTW iam selling 18inchers OEM alloys of my Harrier along with a set of four 1.2inch wheel spacers. 

Selling for 40k, all four.
Ping me if anybody interested.

Iam located in Panchkula, Haryana.

Reason to sell : opting for aftermarket alloy wheels


Thanks",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0
868,For my height the aesthetic is not great. I am cramped from every side. This happens when you are use to big cars like safari.,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
869,"I upgraded from gand i10 to safari phase 2 dark. mostly driving in Bengaluru traffic i liked the car and for me during 1 st service did not face any issues. ASC team were helpful. Driving this beast on highway is real fun. Safety 10/10, while on highway both tyre of driver side got busted due to external factor but car didn’t shake even for a inch. I was at 70-80 speed between Agra jaipur highway",0.125,0.125,0.0625,0.1875,0.0,0.1875,0.125,0.0625,0.0,0.125
870,"both safari and harrier are excellent cars . go for it city or highway u will
love the new versions .",0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4
871,"Hi All,
I plan to upgrade from my Creta (1st generation) to Safari. Request to please share suggestions if the reviews in social media are true regarding the quality issues and servicing being not upto mark. I have driven harrier facelift and really liked the car, hence looking for genuine feedback from Tata owners before I book the car.",0.0,0.0,0.2,0.3,0.0,0.3,0.0,0.0,0.0,0.2
872,I will do same once my oem battery does it's 2 years work. Enough of harriers and safaris getting stranded on road due to OEM battery getting down all of a sudden. Better safe,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111
873,My harrier's infotenment system is stuck at welcome screen and not turning off even after locking the car. Any troubleshooting step? Thanks in advance,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
874,Yeah this group won't be the same without [Karthikeyan](tg://user?id=1854832976). Request pls stay. Your knowledge of Harrier is immense,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
875,Harrier Fearless + DK (AT),0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
876,Can anyone please share the latest Harrier automatic dark edition on road price in Bangalore..,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285
877,"Safari phase 2 zxa+ (March 24 registration) 2nd service is due in 2weeks
I am observing diesel type smell in running car. It comes and goes away and keep repeating randomly. 

2nd issue is weird sound or engine sound change while fully turning towards left

Can some one advise on possible reason and how to resolve.",0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,0.0
878,"Also, as far as my contacts tell me, there is no bracket for touchscreen available for Harriar/Safari base variants yet.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
879,"Added to this point.

I like to point you all out.

I have rode atleast 10,000 + cars and hundreds of different models.

Not even a single time my car was breakdown and stand in middle of the road. Never it happened.

I even rent/lease some cars not even changed the wheel once.

I had previously owned 3+ models.

The baddest part of my harrier was once I started to drive and heard some dar dar noise from rh tweeter. That's the worst experience I had faced in last 12+ years.",0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
880,"I got a call from quality control department (manufacturing plant Pune). They are asking for all the issues with service centers/ breakdowns that I faced.
They said they are collecting all this information to optimise service centers and also fix all issues in harrier/safari’s",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
881,"I installed Nexgititron prime dual channel in my Harrier dark. No frequent useless voices, no screen, dark color, hides well behind ovrm. Good quality, can read number plates at night too.",0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111
